id_restaurant,name,city,rating,num_of_reviews,category
0x80997ad6460db27f:0xf0cb7efcfc2d61fd,Tacos Jalisco,Kings Beach,1.9,52,['Mexican restaurant']
0x809a46344643307f:0xf66978268f87cef8,Taco Bell,Alameda,1.5,17,['Mexican restaurant']
0x809a7b5f4f2c080d:0x81af8e8dae3ebd5,Taqueria Ahi,Sutter Creek,2.2,49,['Mexican restaurant']
0x809a9f61c6e70f57:0xce5f7a3f7e9f3c7f,Tacos Morelia,Acampo,2.7,13,['Mexican restaurant']
0x809a9ff78469b603:0xbe1cd33cfc89c4fa,Paletalandia,Lodi,1.9,22,['Mexican restaurant']
0x809a9ff8c13f9a93:0x337be9c52f97077c,El Puente Taqueria,Lodi,1.8,23,['Mexican restaurant']
0x809a9fffb4887773:0x60ba973deec9d305,"""BLUE ZEBRA"" LA ZEBRA AZUL RESTAURANT BAR, NIGHT CLUB",Lodi,1.3,18,['Mexican restaurant']
0x809aa3df84671c61:0x5efd968e173ed621,Baja Fresh,Galt,1.3,15,['Mexican restaurant']
0x809aa703f8ebd75f:0x2a38def2cdd4a015,Taco Bell,Alameda,1.4,35,['Mexican restaurant']
0x809ac571ea88ecc1:0xb9c8beb23ea3f71c,El Borrego De Oro,Sacramento,2.0,70,['Mexican restaurant']
0x809ac594b26234cd:0xca360db9afc1119f,Carolina's Mexican Restaurant,Sacramento,1.6,470,"['Mexican restaurant', 'Latin American restaurant']"
0x809ac7026e97212b:0x775b8e6bd66c3ff3,Fine Mexican Food,Elk Grove,2.5,11,['Mexican restaurant']
0x809ac80f96eb2aa1:0x1704a6147129b77d,Centennial Ranch,Elk Grove,2.1,27,['Mexican restaurant']
0x809acf3e43629dcf:0x16880fa32eafc5bc,EL RANCHO MEXICAN RESTAURANT,Sacramento,2.3,19,['Mexican restaurant']
0x809ad019afb751af:0xe21efa6dc5be9b72,Taco Bell,Alameda,1.3,951,['Mexican restaurant']
0x809ad17a55349801:0x64464c52abce889a,El Nopal Mexican Grill,Sacramento,1.9,10,['Mexican restaurant']
0x809ad192d48056f5:0xeabb9023ee258dd2,3 Hermanas,Sacramento,2.6,83,['Mexican restaurant']
0x809ad638eba5eb45:0x5ea247ce7be8b267,Chipotle Mexican Grill,Anaheim,1.7,579,['Mexican restaurant']
0x809ad6fb606d465d:0xea8aa3bff9ad0c62,Mr. Carnitas Mexican Restaurant,Sacramento,1.7,11,['Mexican restaurant']
0x809ad711777a8fcd:0x6d8a9938a38fab7b,Carnitas Michoacan,Los Angeles,2.4,40,['Mexican restaurant']
0x809ad73db62f7979:0x252b87b3de20adc9,Nuevo Vallarta Restaurant,Sacramento,1.8,18,['Mexican restaurant']
0x809ad78fee42797f:0xb71eb10058786890,Lucia's Fresh Mexican Grill & Cuisine,Sacramento,3.0,13,['Mexican restaurant']
0x809ad7eceff031c5:0xc00f680a33f0eca,Raspados El Diablito Loco Restaurant,Sacramento,1.5,34,['Mexican restaurant']
0x809ad9552d9fc2ab:0x62449e0df1534127,El Pollo Feliz,Carmichael,3.0,39,['Mexican restaurant']
0x809ad991d4d398c1:0x1319e18cbb9acb64,Tacos La Nueva,Sacramento,2.1,104,['Mexican restaurant']
0x809ada30cad0d0ad:0x2062ebeaf31df755,Kico's Méxican Food,Sacramento,2.2,579,['Mexican restaurant']
0x809ada4704b97f61:0x6ed880a4b53bc898,El Pollo Loco,Burbank,1.8,633,['Mexican restaurant']
0x809adc3cd1247155:0xc59270dec0cebd57,El Chacuaco Restaurant,Carmichael,2.2,60,['Mexican restaurant']
0x809ade714b716c89:0x85f97c9f657fa245,Mariscos Y Sushi El Patron,Fair Oaks,2.3,15,['Mexican restaurant']
0x809adf66cac603cb:0x9c1f919fac7f4b80,Jimboy's Tacos,Citrus Heights,2.0,337,['Mexican restaurant']
0x809ae21fd10ddee3:0x90d17a27ba0a254a,Bernardos Mexican Restaurant,Granite Bay,2.4,91,['Mexican restaurant']
0x809ae3e45056c2ad:0xbfed732e0c94918d,El Favorito Taqueria,El Dorado Hills,2.3,27,['Mexican restaurant']
0x809ae5ed1ea1bc8f:0x35c161be0abe76bd,Zócalo Folsom,Folsom,2.6,189,['Mexican restaurant']
0x809ae77c2807608d:0x5ad842738d5fa76d,Burritos El Potosino,Folsom,2.8,26,['Mexican restaurant']
0x809ae7a0c2b40759:0x4f2a1aa71b976910,Jimboy's Tacos,Citrus Heights,2.6,13,['Mexican restaurant']
0x809af75bcd688c47:0x36a4db84b801be92,Que Viva,Cameron Park,2.2,70,"['Mexican restaurant', 'Latin American restaurant']"
0x809b101059d030e3:0xa58e0a44405c8279,Pollo Asado Mr. Jimmy,Auburn,2.4,61,['Mexican restaurant']
0x809b126256ecf323:0xdac53f16b8464a23,El Agave Taqueria,Auburn,2.1,131,['Mexican restaurant']
0x809b1f142d282703:0xbaab730abf649471,Mezcalito Oaxacan Cuisine,Rocklin,2.8,479,['Mexican restaurant']
0x809b1f1b41a83e67:0xc50b77c9d6bbf66a,Adalberto's Méxican Food Restaurant,Rocklin,2.1,756,"['Mexican restaurant', 'Latin American restaurant']"
0x809b20063e73dbe9:0x1d09d9db9775bbf8,Moe's Southwest Grill,Roseville,1.7,50,['Mexican restaurant']
0x809b204183989ce1:0x97e87630e41157c8,Carmelita's Méxican Restaurant,Roseville,2.5,645,['Mexican restaurant']
0x809b21af37c5b8e1:0x2cd74deb273cb99a,Taqueria La Nueva Vallarta,Roseville,3.3,16,['Mexican restaurant']
0x809b21edf478479d:0x210c0c77490b84c9,Chipotle Mexican Grill,Anaheim,1.6,421,['Mexican restaurant']
0x809b280d53d06591:0x6423aec3bca74180,Playa Linda Taqueria,Rio Linda,2.2,59,['Mexican restaurant']
0x809b29de5cb6947b:0x291906037fb7bb79,El Burrito,Sacramento,1.9,207,"['Mexican restaurant', 'Latin American restaurant']"
0x809b532f5bc6f93d:0xf140ee9b07e6f7c9,El Centro,Yuba City,2.1,19,['Mexican restaurant']
0x809b5347ab7c8527:0x3d4a874d151c78a1,Los Portales Market and Carniceria,Yuba City,2.9,16,['Mexican restaurant']
0x809b536c596a28b1:0x59d48a641491bfb6,El Fogoncito Taqueria,Marysville,1.5,19,['Mexican restaurant']
0x809b7061276f5189:0x34fd99bf34ac9d99,El Favorito Taqueria,El Dorado Hills,2.3,277,['Mexican restaurant']
0x809c14428985383b:0xa0ba8db0da38596e,Lena's Cantina,Portola,2.5,88,"['Mexican restaurant', 'Latin American restaurant']"
0x809ca7b97b11cc0d:0x11e2042258c2465f,El Charrito's Mexican Deli,Marysville,2.6,29,['Mexican restaurant']
0x809caae48b6ebb97:0xedcf281a6a00fbac,Birrieria Sergio,Marysville,2.2,35,['Mexican restaurant']
0x809cabe9cf0955f7:0x7ed9489e36c8ddf2,Mela's Mexican Restaurant,Marysville,2.6,18,['Mexican restaurant']
0x809cb512e7de47e9:0xec6e74f7c0f64c14,Juice Unwind,Oroville,3.8,13,['Caribbean restaurant']
0x809cd5157d9a3a37:0xde937c38b2bd42fd,Rico's Taqueria,Paradise,2.9,22,['Mexican restaurant']
0x80be1601d71883b1:0xdc312bcd5c330e97,Antojitos Hippocampos,Bishop,3.1,19,['Mexican restaurant']
0x80be3dffaf1721d3:0x85df382562b75703,Amigos Mexican Restaurant,Bishop,2.3,168,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2501cde1c0001:0xd8959af60bac25,Fatboys Taco,Palmdale,2.4,78,['Mexican restaurant']
0x80c2578278ad12b7:0x1d6e40dee607e369,Los Tapatios,Palmdale,1.6,12,['Mexican restaurant']
0x80c2582fd9deaa7f:0x37a8abb55f8a8294,Tropikal Calle 8,Lancaster,2.0,59,['Latin American restaurant']
0x80c2582fddb77daf:0x556c8127d09f002d,Mariscos Costa Mar Restaurant,Palmdale,1.7,52,"['Mexican restaurant', 'Latin American restaurant']"
0x80c259994a160f03:0xe8a281a25dcf4f1c,Taco Bell,Alameda,1.7,22,['Mexican restaurant']
0x80c25a45f4143a51:0x84cdcde7fdbf16a9,Mi Durango,Lancaster,2.6,105,['Mexican restaurant']
0x80c27f8e259ccb67:0x990b4933ba3503d7,Laco Taco,Castaic,3.2,16,['Mexican restaurant']
0x80c280a9a282d2e9:0xf3a894f129f38b2f,El Torito,Burbank,1.4,15,['Mexican restaurant']
0x80c288888fc9157d:0xdb3c41d19b76f1bc,Rosarito Grill,Santa Clarita,2.0,50,"['Mexican restaurant', 'Latin American restaurant', 'Peruvian restaurant']"
0x80c288fa85181561:0xbea096de1a21495a,Taqueria Los Primos,Santa Clarita,2.0,113,"['Mexican restaurant', 'Latin American restaurant']"
0x80c288fa9cc29ac7:0x2e15361caeab9e,Micheladas Mexican Grill,Santa Clarita,2.8,180,['Mexican restaurant']
0x80c289beb52360f5:0xb4849000ca9ee8aa,Del Taco,Bakersfield,1.6,86,['Mexican restaurant']
0x80c28fd0b69c5945:0x44d724a119b40d83,El Vaquero Restaurant,Los Angeles,1.9,74,['Mexican restaurant']
0x80c28feabf5385ff:0x7749f25e18971f44,El CAMARONERO #2,Los Angeles,2.3,45,['Mexican restaurant']
0x80c28fee487c20d9:0xdd7b54319135dc18,Las Lomas Restaurant,Los Angeles,2.3,295,['Mexican restaurant']
0x80c29026badb6bc1:0x9e7bf713f51aa60,El Camaronero Restaurant # 1,Los Angeles,2.3,46,['Mexican restaurant']
0x80c2902caa0abfc9:0x95e5628910c65ae9,Casa Torres Restaurante y Cantina,Los Angeles,2.1,885,"['Mexican restaurant', 'Latin American restaurant']"
0x80c290312f8e074b:0xeb385c726bf08db2,Hub Liquor & Tacos,San Fernando,2.5,19,['Mexican restaurant']
0x80c2904ae706ca93:0x7553624f8bdd9402,El Pollo Campeon,San Fernando,1.4,22,['Mexican restaurant']
0x80c2904ae8fc78f1:0xac771ea600ad3d12,Dona Mercedes Restaurant,San Fernando,2.1,73,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2904fb05102cd:0x55a1f273efe23b4a,Taco Bell,Alameda,1.5,373,['Mexican restaurant']
0x80c290b7a5746065:0xad0d879843ff43c8,La Güera Poblana Quesadillas,Los Angeles,2.7,19,['Mexican restaurant']
0x80c290b84874ed19:0xd1d875bbe083dbed,Tacos Guadalajara,Long Beach,2.1,34,['Mexican restaurant']
0x80c290d1bda13ef9:0xf5664c19b366d743,Plaza Jalisco Restaurant #1104,Los Angeles,1.4,38,['Mexican restaurant']
0x80c290d1c00754af:0x55c5977f6d7a1026,Taqueria Jerez,Los Angeles,2.2,26,"['Mexican restaurant', 'Latin American restaurant']"
0x80c290d2f5556589:0xb55f9c2f8b49552,Tortas Ahogadas Las Originales,Los Angeles,1.7,60,['Mexican restaurant']
0x80c291044f57826b:0x2780260e39223f5c,El Huarachito Casero,Los Angeles,2.0,83,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2910469186fa1:0xe289a3896a6ca31c,Continental Bakery,Los Angeles,1.9,85,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2910921f44c0f:0xf4f6131acceeb824,El Indio,Los Angeles,1.9,34,['Mexican restaurant']
0x80c291096cf2dd7b:0xe1e4db840e9c4ccd,Los Pilares,Los Angeles,2.3,11,['Mexican restaurant']
0x80c29109787bffff:0xedf7af38750d73c5,Real Good Tasty Food,Los Angeles,2.2,15,['Mexican restaurant']
0x80c2910a5b5c020b:0x2218e0c873c35018,Huaraches Y Quesadillas Chayito,Los Angeles,2.2,42,['Mexican restaurant']
0x80c2910db26f8761:0x81862302894115f5,Birrieria San Marcos,Los Angeles,2.2,30,['Mexican restaurant']
0x80c29126231e6443:0x30551e58beab0b3e,TACOS JR,Los Angeles,1.8,59,['Mexican restaurant']
0x80c2912ba1fa4523:0xaac1fd28fc811cf8,Paraíso Del Mar,Los Angeles,1.9,19,['Mexican restaurant']
0x80c2913f00e1ffc5:0x2ddc0b3632e3c741,Papas & Tacos,Los Angeles,2.2,95,"['Mexican restaurant', 'Latin American restaurant']"
0x80c291684aa6c411:0xf64432b63b41ed94,Casa Jalisco Restaurant,Los Angeles,2.1,49,['Mexican restaurant']
0x80c29176fcd00001:0xc1b8d95a27061f02,Génesis Restaurant & Coffee Shop,Los Angeles,2.7,18,['Mexican restaurant']
0x80c29188d2b518b1:0x16eee95552d43a46,El Manjar Restaurant,San Fernando,1.7,52,['Mexican restaurant']
0x80c291a3dd4088b1:0x3f3f35bab4c3bfaf,El Gallo Giro,Red Bluff,2.2,43,['Mexican restaurant']
0x80c291c5db3e13ab:0xea20e204c0ec8784,Viva Jalisco,San Fernando,2.8,18,['Mexican restaurant']
0x80c291eaf2cd55f7:0xe2eaa447cda1f099,El Uli Mar Y Tierra,Los Angeles,2.2,14,['Mexican restaurant']
0x80c2940a2182c3df:0x6e5f3ef60f1e6909,Gracie's Mexican Deli,Los Angeles,1.8,30,['Mexican restaurant']
0x80c294150ae60127:0xd44df970e7637ce6,TACOS MARY,Los Angeles,3.4,11,['Mexican restaurant']
0x80c2942671040065:0xb0c0cb57b3c75c0f,Casa 7 Mares Restaurant,Los Angeles,2.2,76,['Mexican restaurant']
0x80c294294e687d85:0x65cf9a8e8d7bceed,Tacos Burritos Tortas,Los Angeles,2.3,14,['Mexican restaurant']
0x80c29434fb882869:0x4740b87246dbf132,Maya's restaurant,Los Angeles,1.6,15,['Mexican restaurant']
0x80c2946c668de127:0x9f1660b2d26cdf64,Carnitas Michoacanas,Los Angeles,2.3,21,['Mexican restaurant']
0x80c29527e0a4e795:0x44636532bb8179c0,El Pollo Loco,Burbank,1.6,29,['Mexican restaurant']
0x80c2954284f45dd9:0x98867b57bb485ce9,El Pollo Gordo,Burbank,2.2,23,['Mexican restaurant']
0x80c2954ce4ab9257:0x2ac717e257602cab,Daniela's Tacos,Los Angeles,2.9,11,['Mexican restaurant']
0x80c295506acd2b95:0x846f2793175a6acb,Picanha Churrascaria,Burbank,1.8,11,['Brazilian restaurant']
0x80c2958722efe9af:0x44ca1b34fcef513a,Tequilas Cantina & Grill,Burbank,2.4,352,"['Mexican restaurant', 'Latin American restaurant']"
0x80c295ac097f4bed:0xba4ee7eb4c478ea3,Restaurante El Gordo,Los Angeles,2.2,36,['Mexican restaurant']
0x80c295b0781f11d3:0x23266c45564eb3e3,Pablito's Tacos,Los Angeles,2.0,44,"['Mexican restaurant', 'Peruvian restaurant']"
0x80c295c0702835ed:0xc31c5976dd92de6,Los Tripones,Los Angeles,1.6,17,"['Latin American restaurant', 'Mexican restaurant']"
0x80c295c55a9ef071:0x9a38359316a49ac3,Tacos fiesta LA,Los Angeles,2.6,14,['Mexican restaurant']
0x80c295d0b9e80b47:0xf1523abaf0eac54f,Tacos El Venado,Los Angeles,3.0,24,['Mexican restaurant']
0x80c295d711e590fd:0x7a78d8c070d68555,Carniceria Argentina Alex Meat Market,Los Angeles,3.1,25,['Argentinian restaurant']
0x80c295e8754338c3:0xdb19a99edd7c5b3c,Mofongos,Los Angeles,2.6,420,"['Caribbean restaurant', 'Latin American restaurant']"
0x80c295fdbd474eab:0xb08fadc6671d4301,Barranco taco bar,Los Angeles,2.4,36,['Mexican restaurant']
0x80c29631a1a63599:0xe2dc362355d627d2,Chipotle Mexican Grill,Anaheim,1.6,35,['Mexican restaurant']
0x80c296c217631b49:0x2e120a91b259b871,El Tortillazo Mexican food,Los Angeles,1.3,18,['Mexican restaurant']
0x80c296d38ef93d73:0xa6c79c8cfbbfc40e,Lino's Tacos,Los Angeles,2.3,36,"['Mexican restaurant', 'Latin American restaurant']"
0x80c296e65c5be10d:0xff75e25615524ccc,Taco Bell,Alameda,1.0,51,['Mexican restaurant']
0x80c29705afd6a0cd:0xf0681dbc2c978e11,Z & J Taqueria,Los Angeles,2.4,14,['Mexican restaurant']
0x80c29705b7eddfeb:0x26b8b581738249d6,TE AMO TACOS,Los Angeles,2.5,20,['Mexican restaurant']
0x80c29705cdb47a4b:0x5850dcf8cc2bafd7,Puro Sabor Peruvian Restaurant,Los Angeles,2.4,157,['Peruvian restaurant']
0x80c29767f9425a47:0xba7fbf45977fbc5f,El Taco Llama Restaurant,Los Angeles,1.9,111,['Mexican restaurant']
0x80c2977b0c78f727:0xdb9ec7a8241d8ea,Un Big Burrito,Los Angeles,2.6,13,['Mexican restaurant']
0x80c2978bd40b70cb:0x47bd9d1322896632,Cactus Mexican Grill,Los Angeles,2.2,17,['Mexican restaurant']
0x80c29794c7e2d44d:0xda1266db4b03e83c,El Torito Grill,Los Angeles,1.8,13,['Mexican restaurant']
0x80c297acd0d74853:0xc1e1a8cc508ec056,Baleadas Y Más,Los Angeles,3.1,10,['Central American restaurant']
0x80c297ce3cd0f54b:0xececf01e9eeee6f7,El Torito,Burbank,2.3,608,['Mexican restaurant']
0x80c297ed84fdc0f9:0xb4e6aa53db83497,Tacos El Venado,Los Angeles,2.5,30,['Mexican restaurant']
0x80c29947e0829181:0x3f64d6d2680b649b,Wahoo's Fish Taco,Los Angeles,2.4,35,['Mexican restaurant']
0x80c2998263cc3e07:0x12e682d9eafa700c,"""TACOS"" MICHOACAN",Los Angeles,2.1,55,['Mexican restaurant']
0x80c299e33c29f859:0xff05c98f094d5615,Tacos El Tijuanazo,Los Angeles,1.8,18,['Mexican restaurant']
0x80c29a53e5e74b97:0x41925f60872d60d4,El Pollo Loco,Burbank,2.0,15,['Mexican restaurant']
0x80c29a8ef8727a37:0x1a0a023ce490a696,Andy's Surf N Turf Tacos,Los Angeles,2.9,73,['Mexican restaurant']
0x80c29ab23433e379:0x3ee6d01093fd3944,Tony's #1 Mexican Grill,Los Angeles,1.7,35,['Mexican restaurant']
0x80c29b06ce40f4f7:0xed34eae8f2af7b84,Micheladas Mex Grill,Los Angeles,3.3,16,['Mexican restaurant']
0x80c29b8500979d43:0xb5fc45c3171bc8db,Taco truck tho,Los Angeles,2.1,17,['Mexican restaurant']
0x80c29b9c67a6c3e1:0x4858aaa2afdebc5b,Tacos Colima,Los Angeles,2.6,27,['Mexican restaurant']
0x80c29bad747dbc9b:0x4b2b286c7639034c,Taqueria La Plebe and More,Los Angeles,2.2,37,['Mexican restaurant']
0x80c29bb5a8424da3:0x659e58d5e914823d,Restaurante Panaderia Y Pupuseria Belen,Los Angeles,1.9,70,['Latin American restaurant']
0x80c29bd3aeaeff83:0xe18cc5bee082237d,La Parrilla Fresh,Los Angeles,2.1,30,['Mexican restaurant']
0x80c29c09d889a0b3:0xf04484e8421d81d7,TACOS EL PUEBLA,Los Angeles,2.1,64,['Mexican restaurant']
0x80c29c1ea1cf3acd:0x1f70ca627ab088c1,Gaucho Grill Woodland Hills,Los Angeles,1.8,20,['Latin American restaurant']
0x80c29c47efb9c99f:0x46dd993806541d70,Casa De Papi Mexican Grill,Los Angeles,3.1,59,['Mexican restaurant']
0x80c29c5fbab3f5e7:0x51bbe5029fca6dfc,Taqueria El Jaliciense,Los Angeles,2.4,10,['Mexican restaurant']
0x80c29c7d0030136b:0x6c4e01d9c98121b4,Tacos Playa De Oro,Los Angeles,2.4,14,['Mexican restaurant']
0x80c29ca3aaa8cd37:0xd2fbf4728bac7695,Carnitas Michoacan,Los Angeles,1.7,70,"['Mexican restaurant', 'Latin American restaurant']"
0x80c29ca7bd633643:0x33f6c95e352413e7,Villa Del Sol Mexican Restuarant,Los Angeles,2.5,27,['Mexican restaurant']
0x80c29cc6e2dde231:0xb1d87ef3ab15ba71,Carnitas Michoacan,Los Angeles,1.9,214,['Mexican restaurant']
0x80c29d435142916f:0xdd96165d5e1be905,Ubatuba Acai - Woodland Hills,Los Angeles,2.3,38,['Brazilian restaurant']
0x80c29dc4475fb0b9:0x5bae673dbde0dde,Mission Burrito,Los Angeles,2.1,258,['Mexican restaurant']
0x80c29dc537dff111:0x2655e0a9acc4ffc3,Birria and Pozole To Go,Los Angeles,3.1,20,['Mexican restaurant']
0x80c29e8f92ea9775:0xb3add0214e5cd0d6,Azure Tavern & Lounge,Los Angeles,2.8,10,['Mexican restaurant']
0x80c2a38d19469195:0x7546611975ff16fd,Pacific West General Store,Los Angeles,1.9,11,['Mexican restaurant']
0x80c2a4aa74ff6ec5:0x464eb7d4b3ae7316,Kayndaves,Santa Monica,2.8,25,['Mexican restaurant']
0x80c2a5a3917f3c05:0xd4007a7272bf302b,Azulé Taqueria,Santa Monica,2.4,22,['Mexican restaurant']
0x80c2a5ceb8a6e73f:0x1ad33ab5c4b947d1,LA PUREPECHA COCINA MEXICANA,Santa Monica,1.6,11,['Mexican restaurant']
0x80c2b0ea7a7e0265:0x9d0ce9405491604f,Benny's Tacos & Rotisserie Chicken in Westchester,Los Angeles,2.4,738,['Mexican restaurant']
0x80c2b3675fe4bc91:0x4ec3ca91646331e3,Agave Azul Kitchen & Tequila Bar,Hermosa Beach,2.8,20,['Mexican restaurant']
0x80c2b37925e323ab:0x81b4e6f0bf8a0694,Amigos Tacos,Hermosa Beach,2.2,57,['Mexican restaurant']
0x80c2b37bf95f5ddd:0xca3d711032f3103f,Hermosa Mexican Cuisine,Hermosa Beach,2.7,68,['Mexican restaurant']
0x80c2b3f9c8e73d2b:0xc42c52566366f13f,Brazuca Brazilian Cuisine,Manhattan Beach,3.1,27,['Brazilian restaurant']
0x80c2b4004949f081:0xd77c671d7da43f8c,La Sirena Grill,El Segundo,2.1,25,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2b444d6a912d1:0xb87cfb1cc47744b2,Leo's Mexican Food,Lawndale,2.5,483,['Mexican restaurant']
0x80c2b4a5963243eb:0x9d214e0e34a8561c,Lupita's Mexican Grill,Redondo Beach,2.2,132,['Mexican restaurant']
0x80c2b4a5c0231133:0xf80d935197d2b010,Maderos Cocina Mexicana,Redondo Beach,3.4,141,['Mexican restaurant']
0x80c2b4a77242fca3:0x79454fa0135ccf05,Mexican On The Pier,Redondo Beach,1.6,11,['Mexican restaurant']
0x80c2b4d2ca3e19c9:0xcf83f70eaba7a203,El Torito Grill,Los Angeles,1.6,30,['Mexican restaurant']
0x80c2b4e4b856c697:0xe310c7be84e10d64,La Cocina,Redondo Beach,2.4,69,['Mexican restaurant']
0x80c2b500d341ee37:0xcf458d0ed09536b5,Nene's Colombian Food,Lawndale,1.7,14,['Colombian restaurant']
0x80c2b55b7cb171c3:0xaab1a3f260cbb62a,Del Taco,Bakersfield,1.6,980,['Mexican restaurant']
0x80c2b57664872891:0xa4a29ec547fcbbfe,Padrinos Taqueria,Lawndale,2.5,10,['Mexican restaurant']
0x80c2b5ad2aa7044f:0x48378024a39ae3a2,Tres De Asada Mexican Grill,Gardena,1.8,16,['Mexican restaurant']
0x80c2b6231aa46e61:0xac8da1b899a6c436,Mr V's Philly Cheesesteak & Burritos,Los Angeles,2.3,52,['Mexican restaurant']
0x80c2b65f30d0fde7:0xbf8e754f60967197,Taco Bell,Alameda,0.6,27,['Mexican restaurant']
0x80c2b65fc8693d79:0xcd96a4830cb06338,TAQUERIA FARIAS,Inglewood,2.9,11,['Mexican restaurant']
0x80c2b685df681807:0xe3a474e719cdb4ac,Las Brisas Mexican Restaurant,Hawthorne,2.1,23,['Mexican restaurant']
0x80c2b68f4c058823:0x28385d80521fd483,Mariscos El Chuy #2,Hawthorne,2.1,274,['Mexican restaurant']
0x80c2b6d8a39fc129:0x348a4304d6860ead,Taco Express,Los Angeles,2.3,12,['Mexican restaurant']
0x80c2b6eef58e5087:0x5960eec046e82bed,El Pollo Grande Restaurants,Lennox,2.9,22,"['Central American restaurant', 'Latin American restaurant', 'Mexican restaurant']"
0x80c2b741f17d6293:0xf3aa2bd2986d8af2,Chipotle Mexican Grill,Anaheim,2.0,151,['Mexican restaurant']
0x80c2b74d3bdef5f7:0x20216a8ce029dce0,Rubio's,Huntington Beach,2.7,11,['Mexican restaurant']
0x80c2b7673a22acbb:0x86abbe840ad38703,Acapela Modern Mex,Los Angeles,2.8,16,['Mexican restaurant']
0x80c2b79111f73355:0x5ad376d05efcd687,Tacos el Picosito,Lennox,2.7,12,['Mexican restaurant']
0x80c2b7c590f0374f:0x3d8409e7ac5b9ec0,American Street Tacos,Inglewood,1.9,30,['Mexican restaurant']
0x80c2b7ddd52bbf7f:0x39b07cc686129c62,El Sancho Mexican Food,Los Angeles,1.9,21,['Mexican restaurant']
0x80c2b8007c5eda09:0x7198616165c54b29,Zacatecas Meat Market,Los Angeles,2.0,10,['Mexican restaurant']
0x80c2b82e593589a1:0x35602b6daadce0d7,Taco Bell,Alameda,1.4,950,['Mexican restaurant']
0x80c2b85459ed8dcb:0x92838294ad1d6153,Taqueria Jalisco,Los Angeles,1.7,46,['Mexican restaurant']
0x80c2b860b1ffc259:0xefaadcefec009ebd,Hermanos,Los Angeles,1.8,52,['Latin American restaurant']
0x80c2b87359630d1f:0x60ec495076218b60,Lupita's Meat Market,Los Angeles,2.6,79,['Mexican restaurant']
0x80c2b87f94d62329:0xe605cc1bb679a2ac,Guelaguetza Restaurant,Los Angeles,2.3,2423,['Mexican restaurant']
0x80c2b89aecbd09e1:0x13202bad667715d5,Olocuilta,Los Angeles,1.6,14,['Mexican restaurant']
0x80c2b8ad5e00e5a5:0x23a5dd5096a9cbe9,Fiesta Mexicana,Los Angeles,1.8,28,['Mexican restaurant']
0x80c2b8b2c32636c7:0x37fff4555d90a1a8,Panadería Guila,Los Angeles,2.0,55,['Mexican restaurant']
0x80c2b8d848389eb7:0x48932ee8155e7573,Tinga,Los Angeles,2.8,23,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2b904f220527f:0xfd32b01d13e26967,Alta California Fonda,Los Angeles,3.5,15,['Mexican restaurant']
0x80c2b908abaad825:0x12b83d7b315d201c,Doña Félix Restaurant,Los Angeles,2.0,27,['Mexican restaurant']
0x80c2b908acfa57d7:0x2a4d689961a3fb12,El Bronco Taqueria,Los Angeles,2.3,42,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2b93b34e01c9d:0x9fd793dcacfba22e,EK Valley,Culver City,3.6,16,['Mexican restaurant']
0x80c2b9507b75304b:0x59b467561399f819,Wunder-Eats,Beverly Hills,2.2,14,['Mexican restaurant']
0x80c2b95d01fc72a3:0xda0d58bd9741cb08,Taqueria El Taco Loco #7,Los Angeles,2.4,90,['Mexican restaurant']
0x80c2b9d00db246d9:0x796dc4a542d6f9b8,Mamá Por Dios,Los Angeles,2.3,38,['Mexican restaurant']
0x80c2ba2a752f70f5:0x6a9269b538b6c380,Cemitas,Los Angeles,2.9,5,['Mexican restaurant']
0x80c2ba479754728b:0x52a1d5eb48580147,Tacos Tamix Mexican food truck,Los Angeles,2.4,102,['Mexican restaurant']
0x80c2ba5e9bf3bd39:0xc21abe901e4a639e,Los Primos TACO Truck,Los Angeles,2.5,12,['Mexican restaurant']
0x80c2ba87b5f567d7:0x1dcd5efdd6fc0cb0,Paiche,Marina del Rey,2.8,11,['Peruvian restaurant']
0x80c2ba8bdfae54db:0x9758a09dc9e24efa,Tamara's Tamales,Los Angeles,2.9,37,['Mexican restaurant']
0x80c2ba8e401b2d1d:0x924fbf79ef48be8c,Cabo Cantina,Marina del Rey,1.9,690,['Mexican restaurant']
0x80c2badb5a6a6301:0xbf63ae2965d47384,Tacos Chidos,Los Angeles,2.5,52,['Mexican restaurant']
0x80c2bb4834342c45:0x110274cf785495d0,Tacos Punta Cabras,Santa Monica,2.6,32,['Mexican restaurant']
0x80c2bb5df7f0ba47:0x7dfc12e48f40ffd6,Baja Bud's Restaurants,Los Angeles,2.7,10,['Mexican restaurant']
0x80c2bb68d0f53a5d:0x4738c8aae0e85b78,Manoly's Bakery,Los Angeles,2.0,35,['Mexican restaurant']
0x80c2bb69b2f7615b:0x1cedee71a06cfcf8,Pili's Tacos,Los Angeles,1.8,21,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2bb69e7394717:0x7a1b314875b7bf96,Taco Plus,Los Angeles,1.9,190,"['Mexican restaurant', 'Latin American restaurant']"
